X,Y,FID,OBJECTID,RANK,Company,ADDRESS,ADDRESS2,City,State,ZIP,COUNTY,EMPLOYEES,REVENUES,LATITUDE,LONGITUDE,SOURCE,PRC,COUNTYFIPS,COMMENTS,WEBSITE,PROFIT
-75.35803,40.04169,98,98,489,Airgas,259 NORTH RADNOR-CHESTER ROAD,NOT AVAILABLE,Radnor,PA,19087,DELAWARE,17000,5314,40.04169,-75.35803,BING MAPS,ADDRESS,42045,NOT AVAILABLE,HTTP://WWW.AIRGAS.COM/,337.5
-75.46781,40.0692,99,99,11,Amerisourcebergen,1300 MORRIS DRIVE,NOT AVAILABLE,Chesterbrook,PA,19087,DELAWARE,18500,146850,40.0692,-75.46781,BING MAPS,ADDRESS,42045,NOT AVAILABLE,HTTPS://WWW.AMERISOURCEBERGEN.COM/ABCNEW/,1427.9
-75.36449,40.04054,100,100,207,Lincoln National,150 NORTH RADNOR CHESTER ROAD,NOT AVAILABLE,Radnor,PA,19087,DELAWARE,9057,13330,40.04054,-75.36449,BING MAPS,ADDRESS,42045,NOT AVAILABLE,HTTPS://WWW.LFG.COM/PUBLIC/INDIVIDUAL,1192
-105.00405,39.75385,101,101,181,Davita Healthcare Partners,2000 16TH STREET,NOT AVAILABLE,Denver,CO,80202,DENVER,70300,15197,39.75385,-105.00405,BING MAPS,ADDRESS,8031,NOT AVAILABLE,HTTPS://WWW.DAVITA.COM/,879.9
-77.07715,38.94045,102,102,20,Fannie Mae,3900 WISCONSIN AVENUE NW,NOT AVAILABLE,Washington,DC,20016,DISTRICT OF COLUMBIA,7000,107162,38.94045,-77.07715,BING MAPS,ADDRESS,11001,NOT AVAILABLE,HTTP://WWW.FANNIEMAE.COM/PORTAL/INDEX.HTML,12313
-77.04905,38.90158,103,103,144,Danaher,2200 PENNSYLVANIA AVENUE NW,NOT AVAILABLE,Washington,DC,20037,DISTRICT OF COLUMBIA,62000,19912,38.90158,-77.04905,BING MAPS,ADDRESS,11001,NOT AVAILABLE,HTTP://WWW.DANAHER.COM/,2553.7
-95.92733,41.2563,104,104,197,Conagra Foods,1 CONAGRA DRIVE,NOT AVAILABLE,Omaha,NE,68102,DOUGLAS,20900,14134,41.2563,-95.92733,BING MAPS,ADDRESS,55,NOT AVAILABLE,HTTP://WWW.CONAGRABRANDS.COM/,-677
-95.96556,41.25721,105,105,2,Berkshire Hathaway,3555 FARNAM STREET,1440 KIEWIT PLAZA,Omaha,NE,68131,DOUGLAS,367700,223604,41.25721,-95.96556,BING MAPS,ADDRESS,55,NOT AVAILABLE,HTTP://WWW.BERKSHIREHATHAWAY.COM/,24074
-95.93518,41.25917,106,106,143,Union Pacific,1400 DOUGLAS STREET,NOT AVAILABLE,Omaha,NE,68179,DOUGLAS,42919,19941,41.25917,-95.93518,BING MAPS,ADDRESS,55,NOT AVAILABLE,HTTPS://WWW.UP.COM/INDEX.HTM,4233
-88.01484,41.98806,107,107,462,Arthur J. Gallagher,2 PIERCE PLACE,NOT AVAILABLE,Itasca,IL,60143,DUPAGE,24790,5595,41.98806,-88.01484,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTPS://WWW.AJG.COM/,414.4
-88.00463,41.8323,108,108,338,Univar,3075 HIGHLAND PARKWAY,SUITE 200,Downers Grove,IL,60515,DUPAGE,8700,8074,41.8323,-88.00463,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTP://WWW.UNIVAR.COM/US,-68.4
-88.00745,41.83254,109,109,392,Dover,3005 HIGHLAND PARKWAY,NOT AVAILABLE,Downers Grove,IL,60515,DUPAGE,29000,6794,41.83254,-88.00745,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTPS://WWW.DOVERCORPORATION.COM/,508.9
-87.94548,41.84894,110,110,112,Mcdonald'S,1 MCDONALD'S PLAZA,NOT AVAILABLE,Oak Brook,IL,60523,DUPAGE,375000,24622,41.84894,-87.94548,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTPS://WWW.MCDONALDS.COM/US/EN-US.HTML,4686.5
-87.94812,41.84962,111,111,427,Treehouse Foods,2021 SPRING ROAD,SUITE 600,Oak Brook,IL,60523,DUPAGE,16027,6175,41.84962,-87.94812,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTP://WWW.TREEHOUSEFOODS.COM/,-228.6
-88.10736,41.81126,112,112,337,Navistar International,2701 NAVISTAR DRIVE,NOT AVAILABLE,Lisle,IL,60532,DUPAGE,11300,8111,41.81126,-88.10736,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTP://WWW.NAVISTAR.COM/NAVISTAR/,-97
-78.84023,35.88038,113,113,390,Quintiles Transnational Holdings,4820 EMPEROR BOULEVARD,NOT AVAILABLE,Durham,NC,27703,DURHAM,50000,6878,35.88038,-78.84023,BING MAPS,ADDRESS,37063,NOT AVAILABLE,HTTPS://WWW.IQVIA.COM/,115
-81.66411,30.32474,114,114,257,Csx,500 WATER STREET,15TH FLOOR,Jacksonville,FL,32202,DUVAL,26628,11069,30.32474,-81.66411,BING MAPS,ADDRESS,12031,NOT AVAILABLE,HTTPS://WWW.CSX.COM/,1714
-81.67456,30.31897,115,115,293,Fidelity National Financial,601 RIVERSIDE AVENUE,NOT AVAILABLE,Jacksonville,FL,32204,DUVAL,55219,9554,30.31897,-81.67456,BING MAPS,ADDRESS,12031,NOT AVAILABLE,HTTP://WWW.FNF.COM/,650
-81.67456,30.31897,116,116,301,Fidelity National Information Services,601 RIVERSIDE AVENUE,NOT AVAILABLE,Jacksonville,FL,32204,DUVAL,55000,9241,30.31897,-81.67456,BING MAPS,ADDRESS,12031,NOT AVAILABLE,HTTPS://WWW.FISGLOBAL.COM/,568
-84.64068,42.72472,117,117,398,Auto-Owners Insurance,6101 ANACAPRI BOULEVARD,NOT AVAILABLE,Lansing,MI,48917,EATON,4737,6775,42.72472,-84.64068,BING MAPS,ADDRESS,26045,NOT AVAILABLE,HTTPS://WWW.AUTO-OWNERS.COM/,706.3
-106.48934,31.75895,118,118,349,Western Refining,123 WEST MILLS AVENUE,SUITE 200,El Paso,TX,79901,EL PASO,7134,7743,31.75895,-106.48934,BING MAPS,ADDRESS,48141,NOW ANDEAVOR,HTTP://WWW.ANDEAVOR.COM/,124.9
-78.87331,42.88876,119,119,455,M&T Bank Corp.,1 M&T PLAZA,NOT AVAILABLE,Buffalo,NY,14203,ERIE,16487,5722,42.88876,-78.87331,BING MAPS,ADDRESS,36049,NOT AVAILABLE,HTTPS://WWW.MTB.COM/HOME-PAGE,1315.1
-80.084,42.13031,120,120,382,Erie Insurance Group,100 ERIE INSURANCE PLACE,NOT AVAILABLE,Erie,PA,16530,ERIE,4988,7016,42.13031,-80.084,BING MAPS,ADDRESS,42049,NOT AVAILABLE,HTTPS://WWW.ERIEINSURANCE.COM/,741.9
-74.30939,40.81623,121,121,240,Adp,1 ADP BOULEVARD,NOT AVAILABLE,Roseland,NJ,7068,ESSEX,57000,11668,40.81623,-74.30939,BING MAPS,ADDRESS,34013,NOT AVAILABLE,HTTPS://WWW.ADP.COM/,1492.5
-74.17158,40.73666,122,122,48,Prudential Financial,751 BROAD STREET,NOT AVAILABLE,Newark,NJ,7102,ESSEX,49739,58779,40.73666,-74.17158,BING MAPS,ADDRESS,34013,NOT AVAILABLE,HTTPS://WWW.PRUDENTIAL.COM/,4368
-74.16963,40.7379,123,123,308,Public Service Enterprise Group,80 PARK PLAZA,NOT AVAILABLE,Newark,NJ,7102,ESSEX,13065,9061,40.7379,-74.16963,BING MAPS,ADDRESS,34013,NOT AVAILABLE,HTTPS://WWW.PSEG.COM/,887
-77.34999,38.95224,124,124,446,Nvr,11700 PLAZA AMERICAN DRIVE,SUITE 500,Reston,VA,20190,FAIRFAX,4900,5835,38.95224,-77.34999,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTP://WWW.NVRINC.COM/,425.3
-77.35907,38.95909,125,125,381,Leidos Holdings,11951 FREEDOM DRIVE,NOT AVAILABLE,Reston,VA,20190,FAIRFAX,32000,7043,38.95909,-77.35907,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.LEIDOS.COM/,244
-77.220295,38.923544,126,126,379,Computer Sciences Corporation,1775 TYSONS BOULEVARD,NOT AVAILABLE,Mclean,VA,22102,FAIRFAX,59000,7106,38.923544,-77.220295,MANUAL,ON-ENTITY,51059,NOW DXC TECHNOLOGY,HTTP://WWW.DXC.TECHNOLOGY/,251
-77.21468,38.86895,127,127,90,General Dynamics,2941 FAIRVIEW PARK DRIVE,NOT AVAILABLE,Falls Church,VA,22042,FAIRFAX,98800,31353,38.86895,-77.21468,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.GD.COM/,2955
